FREQ;REF_AREA;TABLENAME;INDICATOR;ACTIVITY;NUMBER_EMPL;LEGAL_FORM;SURVIVAL_AGE;TIME_PERIOD;OBS_VALUE;UNIT_MEASURE;UNIT_MULT;DECIMALS;OBS_STATUS;OBS_STATUS_1;CONF_STATUS;CONF_STATUS_1;DOMINANCE;SHARE_SECOND;COMMENT_OBS
A;FR;T11;ENT_SRVL;N773;E5T9;_T;Y2;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N773;E5T9;_T;Y3;2022;3;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N773;E5T9;_T;Y4;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;E5T9;_T;Y5;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;EGE10;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;EGE10;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;EGE10;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;EGE10;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;EGE10;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;_T;_T;Y1;2022;4354;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;_T;_T;Y2;2022;3633;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;_T;_T;Y3;2022;2700;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;_T;_T;Y4;2022;3818;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N773;_T;_T;Y5;2022;2636;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E0;_T;Y1;2022;203;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E0;_T;Y2;2022;147;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E0;_T;Y3;2022;131;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E0;_T;Y4;2022;110;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E0;_T;Y5;2022;91;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E1T4;_T;Y1;2022;23;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E1T4;_T;Y2;2022;32;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E1T4;_T;Y3;2022;26;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E1T4;_T;Y4;2022;20;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E1T4;_T;Y5;2022;15;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E5T9;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E5T9;_T;Y2;2022;4;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E5T9;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E5T9;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;E5T9;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;EGE10;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;EGE10;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;EGE10;_T;Y3;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;EGE10;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;EGE10;_T;Y5;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;_T;_T;Y1;2022;226;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;_T;_T;Y2;2022;183;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;_T;_T;Y3;2022;157;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;_T;_T;Y4;2022;130;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N774;_T;_T;Y5;2022;106;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E0;_T;Y1;2022;308;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E0;_T;Y2;2022;173;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E0;_T;Y3;2022;191;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E0;_T;Y4;2022;133;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E0;_T;Y5;2022;78;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E1T4;_T;Y1;2022;499;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E1T4;_T;Y2;2022;441;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E1T4;_T;Y3;2022;483;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E1T4;_T;Y4;2022;367;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E1T4;_T;Y5;2022;341;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E5T9;_T;Y1;2022;61;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E5T9;_T;Y2;2022;61;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E5T9;_T;Y3;2022;61;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E5T9;_T;Y4;2022;67;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;E5T9;_T;Y5;2022;67;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;EGE10;_T;Y1;2022;95;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;EGE10;_T;Y2;2022;106;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;EGE10;_T;Y3;2022;117;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;EGE10;_T;Y4;2022;90;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;EGE10;_T;Y5;2022;94;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;_T;_T;Y1;2022;963;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;_T;_T;Y2;2022;781;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;_T;_T;Y3;2022;852;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;_T;_T;Y4;2022;657;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N78;_T;_T;Y5;2022;580;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E0;_T;Y1;2022;151;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E0;_T;Y2;2022;74;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E0;_T;Y3;2022;82;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E0;_T;Y4;2022;65;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E0;_T;Y5;2022;34;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E1T4;_T;Y1;2022;48;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E1T4;_T;Y2;2022;35;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E1T4;_T;Y3;2022;38;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E1T4;_T;Y4;2022;26;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E1T4;_T;Y5;2022;17;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E5T9;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E5T9;_T;Y2;2022;4;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;E5T9;_T;Y3;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N781;E5T9;_T;Y4;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N781;E5T9;_T;Y5;2022;3;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N781;EGE10;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;EGE10;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;EGE10;_T;Y3;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N781;EGE10;_T;Y4;2022;4;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N781;EGE10;_T;Y5;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N781;_T;_T;Y1;2022;199;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;_T;_T;Y2;2022;113;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;_T;_T;Y3;2022;123;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;_T;_T;Y4;2022;97;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N781;_T;_T;Y5;2022;55;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E0;_T;Y1;2022;64;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E0;_T;Y2;2022;42;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E0;_T;Y3;2022;53;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E0;_T;Y4;2022;24;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E0;_T;Y5;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E1T4;_T;Y1;2022;181;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E1T4;_T;Y2;2022;138;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E1T4;_T;Y3;2022;173;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E1T4;_T;Y4;2022;85;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E1T4;_T;Y5;2022;125;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E5T9;_T;Y1;2022;32;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E5T9;_T;Y2;2022;31;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E5T9;_T;Y3;2022;29;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E5T9;_T;Y4;2022;26;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;E5T9;_T;Y5;2022;36;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;EGE10;_T;Y1;2022;68;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;EGE10;_T;Y2;2022;77;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;EGE10;_T;Y3;2022;79;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;EGE10;_T;Y4;2022;56;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;EGE10;_T;Y5;2022;67;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;_T;_T;Y1;2022;345;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;_T;_T;Y2;2022;288;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;_T;_T;Y3;2022;334;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;_T;_T;Y4;2022;191;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N782;_T;_T;Y5;2022;240;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E0;_T;Y1;2022;93;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E0;_T;Y2;2022;57;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E0;_T;Y3;2022;56;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E0;_T;Y4;2022;44;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E0;_T;Y5;2022;32;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E1T4;_T;Y1;2022;270;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E1T4;_T;Y2;2022;268;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E1T4;_T;Y3;2022;272;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E1T4;_T;Y4;2022;256;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E1T4;_T;Y5;2022;199;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E5T9;_T;Y1;2022;29;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E5T9;_T;Y2;2022;26;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;E5T9;_T;Y3;2022;31;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N783;E5T9;_T;Y4;2022;39;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N783;E5T9;_T;Y5;2022;28;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N783;EGE10;_T;Y1;2022;27;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;EGE10;_T;Y2;2022;29;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;EGE10;_T;Y3;2022;36;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N783;EGE10;_T;Y4;2022;30;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N783;EGE10;_T;Y5;2022;26;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N783;_T;_T;Y1;2022;419;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;_T;_T;Y2;2022;380;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;_T;_T;Y3;2022;395;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;_T;_T;Y4;2022;369;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N783;_T;_T;Y5;2022;285;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E0;_T;Y1;2022;710;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E0;_T;Y2;2022;578;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E0;_T;Y3;2022;750;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E0;_T;Y4;2022;583;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E0;_T;Y5;2022;442;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E1T4;_T;Y1;2022;78;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N79;E1T4;_T;Y2;2022;59;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E1T4;_T;Y3;2022;96;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E1T4;_T;Y4;2022;109;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E1T4;_T;Y5;2022;112;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E5T9;_T;Y1;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N79;E5T9;_T;Y2;2022;4;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N79;E5T9;_T;Y3;2022;12;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;E5T9;_T;Y4;2022;17;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N79;E5T9;_T;Y5;2022;26;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;EGE10;_T;Y1;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;EGE10;_T;Y2;2022;4;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N79;EGE10;_T;Y3;2022;8;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;EGE10;_T;Y4;2022;15;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N79;EGE10;_T;Y5;2022;40;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;_T;_T;Y1;2022;792;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;_T;_T;Y2;2022;645;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;_T;_T;Y3;2022;866;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;_T;_T;Y4;2022;724;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N79;_T;_T;Y5;2022;620;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E0;_T;Y1;2022;149;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E0;_T;Y2;2022;177;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E0;_T;Y3;2022;235;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E0;_T;Y4;2022;195;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E0;_T;Y5;2022;146;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E1T4;_T;Y1;2022;37;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N791;E1T4;_T;Y2;2022;23;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N791;E1T4;_T;Y3;2022;60;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N791;E1T4;_T;Y4;2022;65;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E1T4;_T;Y5;2022;54;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E5T9;_T;Y1;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N791;E5T9;_T;Y2;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N791;E5T9;_T;Y3;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N791;E5T9;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;E5T9;_T;Y5;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N791;EGE10;_T;Y1;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N791;EGE10;_T;Y2;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;EGE10;_T;Y3;2022;1;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N791;EGE10;_T;Y4;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;EGE10;_T;Y5;2022;3;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N791;_T;_T;Y1;2022;188;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;_T;_T;Y2;2022;201;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;_T;_T;Y3;2022;297;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;_T;_T;Y4;2022;260;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N791;_T;_T;Y5;2022;205;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E0;_T;Y1;2022;561;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E0;_T;Y2;2022;401;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E0;_T;Y3;2022;515;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E0;_T;Y4;2022;388;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E0;_T;Y5;2022;296;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E1T4;_T;Y1;2022;41;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;E1T4;_T;Y2;2022;36;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;E1T4;_T;Y3;2022;36;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;E1T4;_T;Y4;2022;44;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E1T4;_T;Y5;2022;58;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E5T9;_T;Y1;2022;0;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E5T9;_T;Y2;2022;3;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;E5T9;_T;Y3;2022;11;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;E5T9;_T;Y4;2022;17;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;E5T9;_T;Y5;2022;24;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;EGE10;_T;Y1;2022;2;PN;0;0;B;;C;A;;;
A;FR;T11;ENT_SRVL;N799;EGE10;_T;Y2;2022;4;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;EGE10;_T;Y3;2022;7;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;EGE10;_T;Y4;2022;15;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;EGE10;_T;Y5;2022;37;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N799;_T;_T;Y1;2022;604;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;_T;_T;Y2;2022;444;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;_T;_T;Y3;2022;569;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;_T;_T;Y4;2022;464;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N799;_T;_T;Y5;2022;415;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E0;_T;Y1;2022;619;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E0;_T;Y2;2022;455;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E0;_T;Y3;2022;373;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E0;_T;Y4;2022;285;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E0;_T;Y5;2022;304;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E1T4;_T;Y1;2022;469;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E1T4;_T;Y2;2022;342;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E1T4;_T;Y3;2022;289;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E1T4;_T;Y4;2022;223;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E1T4;_T;Y5;2022;189;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E5T9;_T;Y1;2022;57;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E5T9;_T;Y2;2022;31;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E5T9;_T;Y3;2022;25;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E5T9;_T;Y4;2022;26;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;E5T9;_T;Y5;2022;21;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;EGE10;_T;Y1;2022;43;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;EGE10;_T;Y2;2022;14;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;EGE10;_T;Y3;2022;10;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;EGE10;_T;Y4;2022;17;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;EGE10;_T;Y5;2022;18;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;_T;_T;Y1;2022;1188;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;_T;_T;Y2;2022;842;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;_T;_T;Y3;2022;697;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;_T;_T;Y4;2022;551;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N80;_T;_T;Y5;2022;532;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E0;_T;Y1;2022;348;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E0;_T;Y2;2022;279;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E0;_T;Y3;2022;224;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E0;_T;Y4;2022;171;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;E0;_T;Y5;2022;182;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E1T4;_T;Y1;2022;318;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E1T4;_T;Y2;2022;258;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E1T4;_T;Y3;2022;233;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;E1T4;_T;Y4;2022;161;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E1T4;_T;Y5;2022;152;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E5T9;_T;Y1;2022;44;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;E5T9;_T;Y2;2022;29;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;E5T9;_T;Y3;2022;24;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;E5T9;_T;Y4;2022;25;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;E5T9;_T;Y5;2022;19;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;EGE10;_T;Y1;2022;36;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;EGE10;_T;Y2;2022;12;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;EGE10;_T;Y3;2022;10;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;EGE10;_T;Y4;2022;17;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;EGE10;_T;Y5;2022;15;PN;0;0;B;;C;D;;;
A;FR;T11;ENT_SRVL;N801;_T;_T;Y1;2022;746;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;_T;_T;Y2;2022;578;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;_T;_T;Y3;2022;491;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;_T;_T;Y4;2022;374;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N801;_T;_T;Y5;2022;368;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N802;E0;_T;Y1;2022;206;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N802;E0;_T;Y2;2022;145;PN;0;0;B;;;;;;
A;FR;T11;ENT_SRVL;N802;E0;_T;Y3;2022;103;PN;0;0;B;;;;;;
